1,ïΩê¨27îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ëÊ3ï\Å@îNóÓÅi5çŒäKãâÅjÅCíjèóï êlå˚ÅCëçîNóÓãyÇ—ïΩãœîNóÓ(äOçëêlÅ\ì¡åfÅjÅ|í¨íöÅEéöìô,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1) ì˙ñ{êlÅEäOçëêlÇÃï Åuïsè⁄ÅvÇä‹ÇﬁÅB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,2) ñ≥çëê–ãyÇ—çëñºÅuïsè⁄ÅvÇä‹ÇﬁÅB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,ëçêîÅiíjèóï Åj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,íj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,èó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ésãÊí¨ë∫ÉRÅ[Éh,í¨íöéöÉRÅ[Éh,ínàÊéØï î‘çÜ,îÈìΩèàóù,îÈìΩêÊèÓïÒ,çáéZínàÊ,ìsìπï{åßñº,ésãÊí¨ë∫ñº,ëÂéöÅEí¨ñº,éöÅEíöñ⁄ñº,ëçêîÅiîNóÓÅj 1),0Å`4çŒ,5Å`9çŒ,10Å`14çŒ,15Å`19çŒ,20Å`24çŒ,25Å`29çŒ,30Å`34çŒ,35Å`39çŒ,40Å`44çŒ,45Å`49çŒ,50Å`54çŒ,55Å`59çŒ,60Å`64çŒ,65Å`69çŒ,70Å`74çŒ,75Å`79çŒ,80Å`84çŒ,85Å`89çŒ,90Å`94çŒ,95Å`99çŒ,100çŒà»è„,îNóÓÅuïsè⁄Åv,ëçîNóÓ,ïΩãœîNóÓ,ÅiçƒåfÅj15çŒñ¢ñû,ÅiçƒåfÅj15Å`64çŒ,ÅiçƒåfÅj65çŒà»è„,ÅiçƒåfÅj75çŒà»è„,ÅiçƒåfÅj85çŒà»è„,ÅiçƒåfÅjäOçëêl 2),ëçêîÅiîNóÓÅj 1),0Å`4çŒ,5Å`9çŒ,10Å`14çŒ,15Å`19çŒ,20Å`24çŒ,25Å`29çŒ,30Å`34çŒ,35Å`39çŒ,40Å`44çŒ,45Å`49çŒ,50Å`54çŒ,55Å`59çŒ,60Å`64çŒ,65Å`69çŒ,70Å`74çŒ,75Å`79çŒ,80Å`84çŒ,85Å`89çŒ,90Å`94çŒ,95Å`99çŒ,100çŒà»è„,îNóÓÅuïsè⁄Åv,ëçîNóÓ,ïΩãœîNóÓ,ÅiçƒåfÅj15çŒñ¢ñû,ÅiçƒåfÅj15Å`64çŒ,ÅiçƒåfÅj65çŒà»è„,ÅiçƒåfÅj75çŒà»è„,ÅiçƒåfÅj85çŒà»è„,ÅiçƒåfÅjäOçëêl 2),ëçêîÅiîNóÓÅj 1),0Å`4çŒ,5Å`9çŒ,10Å`14çŒ,15Å`19çŒ,20Å`24çŒ,25Å`29çŒ,30Å`34çŒ,35Å`39çŒ,40Å`44çŒ,45Å`49çŒ,50Å`54çŒ,55Å`59çŒ,60Å`64çŒ,65Å`69çŒ,70Å`74çŒ,75Å`79çŒ,80Å`84çŒ,85Å`89çŒ,90Å`94çŒ,95Å`99çŒ,100çŒà»è„,îNóÓÅuïsè⁄Åv,ëçîNóÓ,ïΩãœîNóÓ,ÅiçƒåfÅj15çŒñ¢ñû,ÅiçƒåfÅj15Å`64çŒ,ÅiçƒåfÅj65çŒà»è„,ÅiçƒåfÅj75çŒà»è„,ÅiçƒåfÅj85çŒà»è„,ÅiçƒåfÅjäOçëêl 2)
1171,"45203","116003","3","","","","ã{çËåß","âÑâ™és","ëÂä—í¨","ÇRíöñ⁄",1770,116,76,93,111,117,99,134,120,131,114,99,110,122,97,69,69,54,26,5,-,-,8,71441,41.0454029512,285,1157,320,154,31,7,826,52,44,48,54,63,52,61,56,63,40,52,47,59,42,27,29,23,6,2,-,-,6,31776,39.2512195122,144,547,129,60,8,6,944,64,32,45,57,54,47,73,64,68,74,47,63,63,55,42,40,31,20,3,-,-,2,39665,42.6072186837,141,610,191,94,23,1
1172,"45203","116004","3","","","","ã{çËåß","âÑâ™és","ëÂä—í¨","ÇSíöñ⁄",1549,75,77,80,81,123,80,88,93,109,77,75,105,106,109,77,81,48,31,16,5,-,13,66464,43.7708333333,232,937,367,181,52,-,727,36,42,34,39,71,41,31,53,51,41,33,50,46,53,29,37,16,10,3,2,-,9,29606,41.7339832869,112,456,150,68,15,-,822,39,35,46,42,52,39,57,40,58,36,42,55,60,56,48,44,32,21,13,3,-,4,36858,45.5586797066,120,481,217,113,37,-
1173,"45203","116005","3","","","","ã{çËåß","âÑâ™és","ëÂä—í¨","ÇTíöñ⁄",1026,40,43,46,73,94,43,48,63,69,50,49,53,68,71,50,53,43,31,17,5,1,16,45119,45.1722772277,129,610,271,150,54,1,476,22,23,23,38,50,21,16,32,37,23,24,23,31,38,22,23,11,6,2,2,-,9,19303,41.8340471092,68,295,104,44,10,-,550,18,20,23,35,44,22,32,31,32,27,25,30,37,33,28,30,32,25,15,3,1,7,25816,48.0432780847,61,315,167,106,44,1
1174,"45203","116006","3","","","","ã{çËåß","âÑâ™és","ëÂä—í¨","ÇUíöñ⁄",1073,45,44,60,48,46,50,33,68,78,63,60,72,90,86,81,59,55,23,6,1,-,5,50230,47.5318352060,149,608,311,144,30,-,520,25,26,26,28,27,21,16,33,39,38,31,29,43,41,37,30,19,6,-,-,-,5,23043,45.2436893204,77,305,133,55,6,-,553,20,18,34,20,19,29,17,35,39,25,29,43,47,45,44,29,36,17,6,1,-,-,27187,49.6627486438,72,303,178,89,24,-
1175,"45203","1170","2","","","","ã{çËåß","âÑâ™és","ñÏíní¨","",4732,230,233,240,327,384,231,282,263,284,261,293,319,343,273,242,190,177,85,33,9,1,32,198847,42.8078723404,703,2987,1010,495,128,7,2313,123,140,134,176,219,114,141,121,136,120,133,146,155,126,119,69,83,28,8,2,-,20,91264,40.3011338857,397,1461,435,190,38,2,2419,107,93,106,151,165,117,141,142,148,141,160,173,188,147,123,121,94,57,25,7,1,12,107583,45.1958869963,306,1526,575,305,90,5
1176,"45203","117001","3","","","","ã{çËåß","âÑâ™és","ñÏíní¨","ÇPíöñ⁄",652,38,33,30,29,57,40,44,42,37,31,31,32,44,22,27,24,38,26,16,6,1,4,28399,44.3256172840,101,387,160,111,49,1,322,22,20,15,18,42,20,17,19,19,13,16,10,20,14,13,9,17,9,5,1,-,3,12705,40.3275862069,57,194,68,41,15,-,330,16,13,15,11,15,20,27,23,18,18,15,22,24,8,14,15,21,17,11,5,1,1,15694,48.2021276596,44,193,92,70,34,1
1177,"45203","117002","3","","","","ã{çËåß","âÑâ™és","ñÏíní¨","ÇQíöñ⁄",825,29,35,34,63,83,26,40,38,52,50,53,39,53,54,58,55,39,16,2,2,-,4,36800,45.3233861145,98,497,226,114,20,1,392,10,23,17,34,45,15,24,18,23,21,27,17,24,23,24,17,22,6,-,-,-,2,16499,42.8051282051,50,248,92,45,6,-,433,19,12,17,29,38,11,16,20,29,29,26,22,29,31,34,38,17,10,2,2,-,2,20301,47.6020881671,48,249,134,69,14,1
1178,"45203","117003","3","","","","ã{çËåß","âÑâ™és","ñÏíní¨","ÇRíöñ⁄",395,19,11,24,33,25,17,26,15,18,23,33,38,34,23,21,12,16,4,-,-,-,3,16788,43.3265306122,54,262,76,32,4,-,203,12,7,12,20,13,9,17,5,8,13,14,22,16,7,11,5,9,1,-,-,-,2,8211,41.3507462687,31,137,33,15,1,-,192,7,4,12,13,12,8,9,10,10,10,19,16,18,16,10,7,7,3,-,-,-,1,8577,45.4057591623,23,125,43,17,3,-
1179,"45203","117004","3","","","","ã{çËåß","âÑâ™és","ñÏíní¨","ÇSíöñ⁄",1177,58,65,50,84,131,64,71,84,65,60,78,82,72,50,56,35,37,15,3,1,-,16,46034,40.1503014643,173,791,197,91,19,4,601,29,38,32,47,71,33,32,39,33,29,36,48,31,27,30,15,15,5,-,1,-,10,22510,38.5879864636,99,399,93,36,6,2,576,29,27,18,37,60,31,39,45,32,31,42,34,41,23,26,20,22,10,3,-,-,6,23524,41.7701754386,74,392,104,55,13,2
1180,"45203","117006","3","","","","ã{çËåß","âÑâ™és","ñÏíní¨","ÇUíöñ⁄",1683,86,89,102,118,88,84,101,84,112,97,98,128,140,124,80,64,47,24,12,-,-,5,70826,42.7085816448,277,1050,351,147,36,1,795,50,52,58,57,48,37,51,40,53,44,40,49,64,55,41,23,20,7,3,-,-,3,31339,40.0694444444,160,483,149,53,10,-,888,36,37,44,61,40,47,50,44,59,53,58,79,76,69,39,41,27,17,9,-,-,2,39487,45.0677200903,117,567,202,94,26,1
1181,"45203","1181","2","","","","ã{çËåß","âÑâ™és","ñÏìc","",1777,125,134,142,124,108,74,116,168,184,87,78,72,75,91,54,52,45,20,10,3,1,14,64599,37.1415201361,401,1086,276,131,34,-,875,68,64,73,57,61,33,60,78,91,48,40,32,37,44,25,25,18,9,2,-,-,10,30851,36.1658959538,205,537,123,54,11,-,902,57,70,69,67,47,41,56,90,93,39,38,40,38,47,29,27,27,11,8,3,1,4,33748,38.0812917595,196,549,153,77,23,-
1182,"45203","118101","3","","","","ã{çËåß","âÑâ™és","ñÏìc","ÇPíöñ⁄",811,54,52,75,48,49,36,55,76,70,44,37,36,44,38,24,25,25,8,9,-,-,6,30230,38.0527950311,181,495,129,67,17,-,396,26,22,31,23,35,14,34,32,36,25,17,16,20,19,12,13,11,2,2,-,-,6,14499,37.6769230769,79,252,59,28,4,-,415,28,30,44,25,14,22,21,44,34,19,20,20,24,19,12,12,14,6,7,-,-,-,15731,38.4060240964,102,243,70,39,13,-
1183,"45203","118102","3","","","","ã{çËåß","âÑâ™és","ñÏìc","ÇQíöñ⁄",503,38,53,40,25,13,17,38,50,67,15,20,23,19,32,17,11,13,5,-,2,-,5,18118,36.8815261044,131,287,80,31,7,-,250,19,28,25,12,6,7,16,25,32,9,10,11,11,18,4,7,4,4,-,-,-,2,8814,36.0403225806,72,139,37,15,4,-,253,19,25,15,13,7,10,22,25,35,6,10,12,8,14,13,4,9,1,-,2,-,3,9304,37.7160000000,59,148,43,16,3,-
1184,"45203","118103","3","","","","ã{çËåß","âÑâ™és","ñÏìc","ÇRíöñ⁄",463,33,29,27,51,46,21,23,42,47,28,21,13,12,21,13,16,7,7,1,1,1,3,16251,35.8282608696,89,304,67,33,10,-,229,23,14,17,22,20,12,10,21,23,14,13,5,6,7,9,5,3,3,-,-,-,2,7538,33.7070484581,54,146,27,11,3,-,234,10,15,10,29,26,9,13,21,24,14,8,8,6,14,4,11,4,4,1,1,1,1,8713,37.8948497854,35,158,40,22,7,-
1185,"45203","1182","2","","","","ã{çËåß","âÑâ™és","ñÏìcí¨","",1989,98,90,113,130,109,78,82,100,114,126,136,117,109,154,116,129,114,48,15,3,-,8,90257,46.0613326603,301,1101,579,309,66,2,941,54,49,49,71,65,43,37,53,48,62,63,53,51,70,51,55,47,13,2,1,-,4,40259,43.4658484525,152,546,239,118,16,-,1048,44,41,64,59,44,35,45,47,66,64,73,64,58,84,65,74,67,35,13,2,-,4,49998,48.3908045977,149,555,340,191,50,2
1186,"45203","1190","2","","","","ã{çËåß","âÑâ™és","êºäKí¨","",1897,49,66,94,181,93,62,60,92,134,112,86,108,170,168,140,109,101,44,22,-,-,6,89653,47.9103648863,209,1098,584,276,66,3,924,27,29,50,110,49,33,30,54,62,56,44,51,86,70,66,42,37,14,11,-,-,3,41294,45.3360477742,106,575,240,104,25,2,973,22,37,44,71,44,29,30,38,72,56,42,57,84,98,74,67,64,30,11,-,-,3,48359,50.3546391753,103,523,344,172,41,1
1187,"45203","119001","3","","","","ã{çËåß","âÑâ™és","êºäKí¨","ÇPíöñ⁄",833,22,27,42,61,61,37,21,35,63,49,36,37,48,59,69,63,61,24,12,-,-,6,39871,48.7116082225,91,448,288,160,36,3,389,16,11,21,31,37,21,9,20,22,29,15,18,25,19,33,24,22,6,7,-,-,3,17345,45.4352331606,48,227,111,59,13,2,444,6,16,21,30,24,16,12,15,41,20,21,19,23,40,36,39,39,18,5,-,-,3,22526,51.5793650794,43,221,177,101,23,1
1188,"45203","119002","3","","","","ã{çËåß","âÑâ™és","êºäKí¨","ÇQíöñ⁄",327,9,12,9,85,8,6,15,13,26,15,14,27,26,14,13,16,11,6,2,-,-,-,13345,41.3103975535,30,235,62,35,8,-,179,4,5,5,60,2,2,9,7,16,6,9,14,11,10,4,8,6,1,-,-,-,-,6830,38.6564245810,14,136,29,15,1,-,148,5,7,4,25,6,4,6,6,10,9,5,13,15,4,9,8,5,5,2,-,-,-,6515,44.5202702703,16,99,33,20,7,-
1189,"45203","119003","3","","","","ã{çËåß","âÑâ™és","êºäKí¨","ÇRíöñ⁄",737,18,27,43,35,24,19,24,44,45,48,36,44,96,95,58,30,29,14,8,-,-,-,36437,49.9396200814,88,415,234,81,22,-,356,7,13,24,19,10,10,12,27,24,21,20,19,50,41,29,10,9,7,4,-,-,-,17119,48.5870786517,44,212,100,30,11,-,381,11,14,19,16,14,9,12,17,21,27,16,25,46,54,29,20,20,7,4,-,-,-,19318,51.2034120735,44,203,134,51,11,-
1190,"45203","1200","2","","","","ã{çËåß","âÑâ™és","èºéRí¨","",681,23,22,29,23,22,23,25,27,38,50,35,40,56,80,52,46,46,24,17,3,-,-,35664,52.8700440529,74,339,268,136,44,-,330,11,13,17,14,12,9,13,12,19,23,21,16,25,43,26,18,20,13,5,-,-,-,16689,51.0727272727,41,164,125,56,18,-,351,12,9,12,9,10,14,12,15,19,27,14,24,31,37,26,28,26,11,12,3,-,-,18975,54.5598290598,33,175,143,80,26,-
1191,"45203","1210","2","","","","ã{çËåß","âÑâ™és","è¨ïıí¨","",504,8,13,17,21,14,21,16,21,23,38,34,45,51,50,30,46,36,12,6,2,-,-,26864,53.8015873016,38,284,182,102,20,-,245,4,9,10,11,8,9,7,12,13,24,13,21,24,24,16,22,13,3,2,-,-,-,12452,51.3244897959,23,142,80,40,5,-,259,4,4,7,10,6,12,9,9,10,14,21,24,27,26,14,24,23,9,4,2,-,-,14412,56.1447876448,15,142,102,62,15,-
1192,"45203","1220","2","","","","ã{çËåß","âÑâ™és","çÇñÏí¨","",274,12,10,5,6,6,10,12,15,10,6,12,22,30,35,20,23,19,14,6,1,-,-,14995,55.2262773723,27,129,118,63,21,-,127,6,6,2,4,3,4,5,6,5,4,5,8,16,18,10,11,6,6,2,-,-,-,6784,53.9173228346,14,60,53,25,8,-,147,6,4,3,2,3,6,7,9,5,2,7,14,14,17,10,12,13,8,4,1,-,-,8211,56.3571428571,13,69,65,38,13,-
1193,"45203","1230","2","","","","ã{çËåß","âÑâ™és","ïΩìcí¨","",151,2,6,9,8,2,3,4,9,14,7,8,7,20,15,14,7,7,9,-,-,-,-,7737,51.7384105960,17,82,52,23,9,-,73,1,2,4,2,1,1,3,6,7,6,4,4,9,5,7,5,4,2,-,-,-,-,3741,51.7465753425,7,43,23,11,2,-,78,1,4,5,6,1,2,1,3,7,1,4,3,11,10,7,2,3,7,-,-,-,-,3996,51.7307692308,10,39,29,12,7,-
1194,"45203","1240","2","","","","ã{çËåß","âÑâ™és","ïëñÏí¨","",520,9,22,19,23,13,12,21,31,22,24,23,45,68,54,40,38,28,16,10,2,-,-,27443,53.2750000000,50,282,188,94,28,-,257,6,8,9,13,6,6,11,14,13,15,11,18,36,32,22,15,8,11,2,1,-,-,13391,52.6050583658,23,143,91,37,14,-,263,3,14,10,10,7,6,10,17,9,9,12,27,32,22,18,23,20,5,8,1,-,-,14052,53.9296577947,27,139,97,57,14,-
1195,"45203","1250","2","","","","ã{çËåß","âÑâ™és","çs„wí¨","",504,17,23,26,25,11,12,13,24,29,34,33,34,44,53,43,29,30,19,4,1,-,-,25442,50.9801587302,66,259,179,83,24,1,248,9,11,16,17,6,6,5,13,14,17,23,14,24,28,15,16,9,5,-,-,-,-,11732,47.8064516129,36,139,73,30,5,1,256,8,12,10,8,5,6,8,11,15,17,10,20,20,25,28,13,21,14,4,1,-,-,13710,54.0546875000,30,120,106,53,19,-
1196,"45203","1260","2","","","","ã{çËåß","âÑâ™és","ç◊å©í¨","",368,9,13,19,19,17,16,10,18,24,14,23,34,40,34,20,22,13,14,9,-,-,-,18297,50.2201086957,41,215,112,58,23,-,174,4,9,9,11,5,9,6,9,13,6,9,18,21,17,10,5,5,5,3,-,-,-,8253,47.9310344828,22,107,45,18,8,-,194,5,4,10,8,12,7,4,9,11,8,14,16,19,17,10,17,8,9,6,-,-,-,10044,52.2731958763,19,108,67,40,15,-
1197,"45203","1270","2","","","","ã{çËåß","âÑâ™és","ìVâ∫í¨","",288,9,22,19,18,4,4,18,12,22,14,13,23,31,27,11,11,12,13,4,1,-,-,13442,47.1736111111,50,159,79,41,18,-,132,3,9,10,10,3,2,7,6,11,5,8,10,16,13,7,2,3,5,2,-,-,-,5995,45.9166666667,22,78,32,12,7,-,156,6,13,9,8,1,2,11,6,11,9,5,13,15,14,4,9,9,8,2,1,-,-,7447,48.2371794872,28,81,47,29,11,-
1198,"45203","1280","2","","","","ã{çËåß","âÑâ™és","ãgñÏí¨","",129,4,1,5,3,3,4,3,4,11,3,6,11,14,17,11,4,11,7,6,1,-,-,7329,57.3139534884,10,62,57,29,14,-,57,2,-,1,3,3,2,1,3,5,2,1,4,9,5,8,2,3,1,1,1,-,-,3058,54.1491228070,3,33,21,8,3,-,72,2,1,4,-,-,2,2,1,6,1,5,7,5,12,3,2,8,6,5,-,-,-,4271,59.8194444444,7,29,36,21,11,-
1199,"45203","1290","2","","","","ã{çËåß","âÑâ™és","äLÇÃî®í¨","",162,2,8,9,6,4,2,12,6,9,8,9,11,16,13,10,13,14,9,-,1,-,-,8458,52.7098765432,19,83,60,37,10,1,80,2,5,6,2,2,-,11,1,1,5,4,3,8,8,4,6,9,3,-,-,-,-,3993,50.4125000000,13,37,30,18,3,-,82,-,3,3,4,2,2,1,5,8,3,5,8,8,5,6,7,5,6,-,1,-,-,4465,54.9512195122,6,46,30,19,7,1
1200,"45203","1300","2","","","","ã{çËåß","âÑâ™és","è¨êÏí¨","",163,11,5,7,3,2,9,7,8,2,8,8,13,19,19,13,9,8,10,1,1,-,-,8398,52.0214723926,23,79,61,29,12,-,76,8,2,3,2,1,4,4,6,1,3,4,4,10,7,7,4,2,3,-,1,-,-,3616,48.0789473684,13,39,24,10,4,-,87,3,3,4,1,1,5,3,2,1,5,4,9,9,12,6,5,6,7,1,-,-,-,4782,55.4655172414,10,40,37,19,8,-
1201,"45203","1310","2","","","","ã{çËåß","âÑâ™és","â™å≥í¨","",232,6,3,3,4,1,5,5,5,9,8,12,13,12,19,12,23,24,33,24,9,2,-,15536,67.4655172414,12,74,146,115,68,-,86,2,2,1,3,1,1,2,3,3,6,5,5,5,7,7,13,7,10,2,1,-,-,5263,61.6976744186,5,34,47,33,13,-,146,4,1,2,1,-,4,3,2,6,2,7,8,7,12,5,10,17,23,22,8,2,-,10273,70.8630136986,7,40,99,82,55,-
1202,"45203","1320","2","","","","ã{çËåß","âÑâ™és","è„éOó÷í¨","",170,3,2,7,6,3,4,6,5,9,7,6,11,18,17,20,13,16,8,9,-,-,-,9899,58.7294117647,12,75,83,46,17,-,75,1,-,3,4,-,2,1,4,4,3,3,7,10,9,9,4,7,2,2,-,-,-,4316,58.0466666667,4,38,33,15,4,-,95,2,2,4,2,3,2,5,1,5,4,3,4,8,8,11,9,9,6,7,-,-,-,5583,59.2684210526,8,37,50,31,13,-
1203,"45203","1330","2","","","","ã{çËåß","âÑâ™és","íÜéOó÷í¨","",92,-,1,6,7,3,-,4,1,2,6,8,9,12,8,6,8,7,4,-,-,-,-,4989,54.7282608696,7,52,33,19,4,-,47,-,1,3,3,2,-,2,1,-,4,4,4,8,4,3,4,2,2,-,-,-,-,2510,53.9042553191,4,28,15,8,2,-,45,-,-,3,4,1,-,2,-,2,2,4,5,4,4,3,4,5,2,-,-,-,-,2479,55.5888888889,3,24,18,11,2,-
1204,"45203","1340","2","","","","ã{çËåß","âÑâ™és","â∫éOó÷í¨","",240,4,5,12,3,3,12,7,8,13,7,21,29,21,26,11,28,18,6,5,1,-,-,13325,56.0208333333,21,124,95,58,12,-,115,1,4,5,2,3,6,5,4,4,3,13,14,10,14,6,9,8,1,2,1,-,-,6156,54.0304347826,10,64,41,21,4,-,125,3,1,7,1,-,6,2,4,9,4,8,15,11,12,5,19,10,5,3,-,-,-,7169,57.8520000000,11,60,54,37,8,-
1205,"45203","1350","2","","","","ã{çËåß","âÑâ™és","åFñÏç]í¨","",298,5,9,8,5,3,5,8,11,8,14,14,26,38,34,25,25,32,21,6,1,-,-,17804,60.2449664430,22,132,144,85,28,-,138,2,4,5,1,1,1,2,8,4,8,10,15,19,17,15,8,8,9,1,-,-,-,7973,58.2753623188,11,69,58,26,10,-,160,3,5,3,4,2,4,6,3,4,6,4,11,19,17,10,17,24,12,5,1,-,-,9831,61.9437500000,11,63,86,59,18,-
1206,"45203","1360","2","","","","ã{çËåß","âÑâ™és","ê{î¸ç]í¨","",119,4,8,2,2,1,2,7,5,4,5,5,13,19,13,6,9,7,5,1,1,-,-,6392,54.2142857143,14,63,42,23,7,-,59,1,6,1,1,1,1,3,4,1,4,3,5,11,10,1,2,4,-,-,-,-,-,2951,50.5169491525,8,34,17,6,-,-,60,3,2,1,1,-,1,4,1,3,1,2,8,8,3,5,7,3,5,1,1,-,-,3441,57.8500000000,6,29,25,17,7,-
1207,"45203","1370","2","","","","ã{çËåß","âÑâ™és","ìáâYí¨","",837,22,20,29,10,11,12,12,41,36,38,59,86,95,91,78,77,76,32,11,1,-,-,48100,57.9671445639,71,400,366,197,44,-,412,10,11,19,4,7,7,8,22,18,18,27,48,46,45,32,35,37,12,5,1,-,-,23065,56.4830097087,40,205,167,90,18,-,425,12,9,10,6,4,5,4,19,18,20,32,38,49,46,46,42,39,20,6,-,-,-,25035,59.4058823529,31,195,199,107,26,-
1208,"45203","1380","2","","","","ã{çËåß","âÑâ™és","à¿à‰í¨","",53,1,-,1,3,-,-,4,1,2,2,-,4,5,8,9,3,6,3,1,-,-,-,3215,61.1603773585,2,21,30,13,4,-,26,1,-,1,1,-,-,2,-,2,1,-,1,3,3,4,2,2,2,1,-,-,-,1545,59.9230769231,2,10,14,7,3,-,27,-,-,-,2,-,-,2,1,-,1,-,3,2,5,5,1,4,1,-,-,-,-,1670,62.3518518519,-,11,16,6,1,-
1209,"45203","1390","2","","","","ã{çËåß","âÑâ™és","âYèÈí¨","",269,4,8,4,8,9,10,11,7,11,16,15,29,32,25,18,25,20,14,3,-,-,-,14975,56.1691449814,16,148,105,62,17,-,123,2,4,1,-,8,5,6,5,8,9,5,17,15,11,9,7,6,4,1,-,-,-,6505,53.3861788618,7,78,38,18,5,-,146,2,4,3,8,1,5,5,2,3,7,10,12,17,14,9,18,14,10,2,-,-,-,8470,58.5136986301,9,70,67,44,12,-
1210,"45203","1400","2","","","","ã{çËåß","âÑâ™és","à§ìÜéR","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1211,"45203","1420","2","","","","ã{çËåß","âÑâ™és","îãí¨","",605,25,27,36,25,16,21,25,40,69,42,32,33,34,41,35,23,27,26,12,9,1,6,28411,47.9307178631,88,337,174,98,48,-,267,12,15,21,7,7,10,12,19,33,19,19,14,17,17,14,10,6,9,1,-,1,4,11506,44.2490494297,48,157,58,27,11,-,338,13,12,15,18,9,11,13,21,36,23,13,19,17,24,21,13,21,17,11,9,-,2,16905,50.8125000000,40,180,116,71,37,-
1212,"45203","1430","2","","","","ã{çËåß","âÑâ™és","ìÒÉcìáí¨","",232,4,12,9,6,7,2,12,9,17,10,8,12,25,34,19,22,15,6,2,1,-,-,12384,53.8793103448,25,108,99,46,9,-,125,-,7,9,5,2,2,7,7,9,6,3,6,16,13,6,15,10,2,-,-,-,-,6397,51.6760000000,16,63,46,27,2,-,107,4,5,-,1,5,-,5,2,8,4,5,6,9,21,13,7,5,4,2,1,-,-,5987,56.4532710280,9,45,53,19,7,-
1213,"45203","1770","2","","","","ã{çËåß","âÑâ™és","ñkï˚í¨","",3861,99,125,171,111,70,108,145,164,151,160,250,340,378,349,258,304,341,210,87,32,3,5,212587,55.6314834025,395,1877,1584,977,332,-,1828,46,63,92,58,31,46,81,89,79,84,128,183,199,183,113,116,132,65,30,7,-,3,96255,53.2424657534,201,978,646,350,102,-,2033,53,62,79,53,39,62,64,75,72,76,122,157,179,166,145,188,209,145,57,25,3,2,116332,57.7781880847,194,899,938,627,230,-
1214,"45203","177001","3","","","","ã{çËåß","âÑâ™és","ñkï˚í¨","ë]ñÿéq",477,17,15,15,14,8,12,18,25,20,13,30,50,46,44,43,29,41,20,14,-,-,3,25903,55.1476793249,47,236,191,104,34,-,222,9,8,5,8,4,4,10,14,10,7,16,29,22,22,17,11,14,4,6,-,-,2,11499,52.7681818182,22,124,74,35,10,-,255,8,7,10,6,4,8,8,11,10,6,14,21,24,22,26,18,27,16,8,-,-,1,14404,57.2086614173,25,112,117,69,24,-
1215,"45203","177002","3","","","","ã{çËåß","âÑâ™és","ñkï˚í¨","‡⁄âzéq",54,-,1,4,2,1,-,1,5,3,2,3,3,4,10,7,2,3,3,-,-,-,-,2963,55.3703703704,5,24,25,8,3,-,30,-,-,4,1,1,-,-,4,2,2,2,-,3,4,4,1,1,1,-,-,-,-,1511,50.8666666667,4,15,11,3,1,-,24,-,1,-,1,-,-,1,1,1,-,1,3,1,6,3,1,2,2,-,-,-,-,1452,61.0000000000,1,9,14,5,2,-
1216,"45203","177003","3","","","","ã{çËåß","âÑâ™és","ñkï˚í¨","ñkãvï€éRéq",59,2,-,2,1,1,1,2,2,1,1,6,4,5,2,6,7,8,4,3,1,-,-,3653,62.4152542373,4,24,31,23,8,-,27,2,-,-,1,-,-,1,1,1,1,4,2,2,1,1,2,4,1,2,1,-,-,1615,60.3148148148,2,13,12,10,4,-,32,-,-,2,-,1,1,1,1,-,-,2,2,3,1,5,5,4,3,1,-,-,-,2038,64.1875000000,2,11,19,13,4,-
1217,"45203","177004","3","","","","ã{çËåß","âÑâ™és","ñkï˚í¨","ìÏãvï€éRéq",249,9,12,13,12,4,10,7,12,11,11,19,11,26,32,12,20,12,9,5,2,-,-,12638,51.2550200803,34,123,92,48,16,-,114,4,3,7,7,1,6,6,4,7,6,10,7,10,16,6,7,2,4,1,-,-,-,5500,48.7456140351,14,64,36,14,5,-,135,5,9,6,5,3,4,1,8,4,5,9,4,16,16,6,13,10,5,4,2,-,-,7138,53.3740740741,20,59,56,34,11,-
